Country Name,Country Code,Group,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Guinea-Bissau,GNB,"Population ages 15-64, male",302421,310768,319617,328989,338863,348428,358669,369536,380939,392838,404255,416389,429078,442133,455504,468376,481730,495628,510190,525487,540940
Guinea-Bissau,GNB,"Population ages 65 and above, female",20924,21237,21545,21884,22254,22823,23423,24020,24585,25112,25755,26346,26951,27679,28587,29828,31185,32571,33847,34961,36114
Guinea-Bissau,GNB,"Population ages 65 and above, male",14638,14704,14739,14782,14851,15129,15429,15709,15941,16101,16460,16749,17023,17368,17818,18617,19487,20356,21153,21831,22682
Guyana,GUY,"Population ages 0-14, male",134936,136026,137212,137828,137506,134582,131286,127781,124504,121774,119708,117893,116381,115124,114057,113409,112728,112148,111808,111737,111418
Guyana,GUY,"Population ages 0-14, female",131555,132048,132858,133374,133270,130892,128100,125063,122174,119668,117366,115477,113903,112455,111049,109991,108793,107649,106819,106390,105744
Guyana,GUY,"Population ages 15-64, female",224638,222645,220914,219976,220046,222994,226759,230976,235047,238637,241458,243755,245641,247339,248965,250318,251741,253053,254006,254512,255228
Guyana,GUY,"Population ages 15-64, male",222749,221737,220840,220481,220842,223336,225971,228831,231786,234756,237381,240343,243432,246458,249288,251579,253843,255911,257603,258862,260137
Guyana,GUY,"Population ages 65 and above, female",16875,17470,18080,18598,18968,19002,18964,18927,18990,19172,19891,20698,21600,22601,23702,24792,26006,27306,28679,30108,31554
Guyana,GUY,"Population ages 65 and above, male",14453,14863,15238,15480,15524,15529,15397,15237,15217,15423,16225,17222,18324,19394,20372,21274,22107,22940,23860,24950,26248
Haiti,HTI,"Population ages 0-14, male",1736179,1746928,1758040,1769212,1780263,1791160,1802290,1813337,1823849,1833512,1842720,1851006,1858221,1864348,1869366,1873773,1877253,1879897,1881880,1883310,1885246
Haiti,HTI,"Population ages 0-14, female",1690592,1700366,1710299,1720099,1729505,1739493,1749112,1758312,1766946,1774848,1783083,1790556,1797175,1802765,1807185,1812103,1815506,1817688,1818996,1819538,1820490
Haiti,HTI,"Population ages 15-64, female",2482107,2540264,2598650,2657738,2717879,2776396,2835804,2896143,2957616,3020288,3081440,3143750,3206689,3269613,3332141,3391475,3450771,3509989,3569216,3628529,3687088
Haiti,HTI,"Population ages 15-64, male",2342021,2399646,2457431,2515799,2574997,2633336,2692036,2751500,2812388,2874959,2936778,3000200,3064431,3128222,3190831,3249928,3307793,3365068,3422655,3481109,3539358
Haiti,HTI,"Population ages 65 and above, female",196603,201845,206966,211957,216818,223284,229694,235880,241581,246687,252794,258272,263642,269623,276644,285777,295806,306461,317271,328021,338362
Haiti,HTI,"Population ages 65 and above, male",161308,165099,168722,172277,175827,181115,186400,191398,195666,199024,203505,207138,210514,214436,219373,226920,235238,244080,253061,262026,271139
Honduras,HND,"Population ages 0-14, male",1458905,1482946,1504202,1523845,1542246,1556895,1570917,1582974,1591039,1594205,1594903,1591026,1583857,1575853,1568684,1562038,1557375,1554139,1551078,1547625,1547884
Honduras,HND,"Population ages 0-14, female",1409967,1432127,1451435,1469153,1485728,1498634,1511219,1522111,1529217,1531585,1531746,1527388,1519847,1511634,1504394,1497368,1492450,1489027,1485754,1482015,1481752
Honduras,HND,"Population ages 15-64, female",1847047,1908496,1972392,2037523,2103372,2172446,2241239,2310662,2382247,2456558,2531400,2608798,2687689,2766021,2842503,2918346,2991391,3062301,3132409,3202242,3268800
Honduras,HND,"Population ages 15-64, male",1785900,1847125,1911035,1976476,2042989,2112784,2182817,2253921,2327474,2403969,2480882,2560452,2641747,2722883,2802622,2881374,2957757,3032341,3106315,3180152,3250036
Honduras,HND,"Population ages 65 and above, female",136274,140788,145452,150174,154950,159759,164574,169539,174855,180680,186524,192814,199751,207540,216321,225783,236082,247164,258958,271471,283759
Honduras,HND,"Population ages 65 and above, male",113819,117785,121807,125782,129697,133777,137754,141748,145948,150470,155215,160214,165633,171648,178380,185885,193961,202551,211601,221103,230763
"Hong Kong SAR, China",HKG,"Population ages 0-14, male",568546,552768,534466,521515,506971,489314,475761,463073,450010,440791,434234,428649,421984,422306,430450,433979,447950,467985,487813,499048,506561
"Hong Kong SAR, China",HKG,"Population ages 0-14, female",525212,511080,494817,483625,470592,452727,437781,423110,408174,397107,389244,382867,376267,376427,383811,387561,400448,418935,437650,448977,458011
"Hong Kong SAR, China",HKG,"Population ages 15-64, female",2491656,2524719,2541345,2584062,2619626,2667911,2722328,2768378,2799265,2837662,2867733,2904976,2915314,2926901,2935546,2938451,2936684,2929126,2916834,2872089,2811401
"Hong Kong SAR, China",HKG,"Population ages 15-64, male",2369858,2373702,2361769,2374583,2381635,2396810,2417012,2429948,2430616,2439205,2444139,2457548,2449845,2443549,2434210,2420935,2402533,2378906,2351847,2299582,2235704
"Hong Kong SAR, China",HKG,"Population ages 65 and above, female",409401,421119,429743,441328,449884,457625,463979,468553,473719,485683,499529,520181,540695,564405,589725,615496,642665,671308,701948,727603,748889
"Hong Kong SAR, China",HKG,"Population ages 65 and above, male",349627,360712,368659,378387,384492,392713,399439,404738,411016,423752,436720,455879,474794,495912,517557,540179,562919,586340,611807,633702,652534
Hungary,HUN,"Population ages 0-14, male",860102,844252,830336,816664,802160,798251,790760,780727,771263,763283,753585,743812,737650,733029,729936,723884,721921,722846,723501,720778,719847
Hungary,HUN,"Population ages 0-14, female",819710,804271,790820,777470,763029,758913,751269,741003,731154,722712,714092,705053,699278,694987,692246,686499,684837,686006,686785,684087,683240
Hungary,HUN,"Population ages 15-64, female",3546764,3543740,3539763,3537615,3535491,3527479,3521735,3517512,3514673,3508419,3490653,3464447,3444240,3419702,3390822,3354506,3312912,3273529,3239548,3205425,3165473
Hungary,HUN,"Population ages 15-64, male",3406059,3405247,3404805,3407294,3410911,3403413,3399265,3397511,3397998,3396361,3382837,3361958,3347926,3330797,3310563,3282405,3249918,3220401,3196910,3173927,3141141
Hungary,HUN,"Population ages 65 and above, female",977522,983723,988467,994298,1001876,1006772,1012466,1017733,1021873,1023952,1034410,1041302,1051382,1064600,1082305,1107621,1135752,1166031,1195417,1219605,1237549
Hungary,HUN,"Population ages 65 and above, male",577419,577376,575362,573805,573599,576542,580286,583701,585689,585296,596150,603790,612606,623352,637156,659109,682626,706752,728980,746327,762636
Iceland,ISL,"Population ages 0-14, male",33243,33265,33319,33392,33617,34017,34434,34601,34257,33760,33820,33826,33919,34096,34297,34443,35022,35765,36276,36464,36561
Iceland,ISL,"Population ages 0-14, female",31944,31988,32037,32060,32200,32596,32962,33086,32775,32383,32355,32394,32564,32763,32901,33127,33622,34190,34565,34717,34739
Iceland,ISL,"Population ages 15-64, female",92134,93157,93930,94907,96592,99168,102018,104218,104783,104776,104922,105322,106136,107090,107928,109172,111467,114157,116325,117812,119375
Iceland,ISL,"Population ages 15-64, male",94363,95459,96311,97408,99283,102194,105428,107999,108824,108935,108792,108841,109271,109840,110323,111513,113750,116423,118626,120217,121804
Iceland,ISL,"Population ages 65 and above, female",18290,18471,18596,18777,19156,19529,19991,20382,20530,20660,21078,21628,22342,23165,24011,24876,26033,27349,28636,29866,31140
Iceland,ISL,"Population ages 65 and above, male",14994,15183,15328,15530,15887,16278,16734,17128,17329,17528,18047,18706,19532,20433,21355,22309,23506,24836,26136,27388,28677
India,IND,"Population ages 0-14, male",194721047,195903031,196901017,197757422,198490694,199352529,200068641,200591182,200813943,200661119,200400754,199657522,198556502,197313176,196065699,194569103,193328710,192187234,190907615,189408211,188390568
India,IND,"Population ages 0-14, female",174654328,175478782,176129048,176696596,177228900,177977037,178680005,179273967,179619542,179624112,179642848,179175744,178363928,177444884,176557368,175400617,174522125,173747153,172809125,171609375,170818028
India,IND,"Population ages 15-64, female",316463096,323410973,330488201,337633069,344805212,351680062,358578474,365497652,372491556,379587714,386293495,393251170,400311318,407235342,413890136,420468073,426587695,432446916,438341899,444386581,449891821
India,IND,"Population ages 15-64, male",341318436,348972231,356775877,364697848,372712240,380343562,388057552,395837971,403711076,411687854,419259582,427044346,434906524,442626693,450078911,457345876,464143484,470668260,477210111,483880266,489895627
India,IND,"Population ages 65 and above, female",24839825,25786782,26729398,27644317,28523599,29442717,30321472,31177160,32031543,32905156,33915003,34932978,36001212,37172772,38481556,40043873,41686437,43392634,45137160,46907459,48725747
India,IND,"Population ages 65 and above, male",23003362,23765388,24499605,25194214,25849279,26690384,27503327,28291830,29058557,29815208,30776257,31718483,32702635,33807901,35078722,36689708,38408328,40200086,42011846,43812493,45687242
Indonesia,IDN,"Population ages 0-14, male",33187242,33465033,33793433,34147531,34511269,34599310,34782473,35052954,35404969,35811791,35926206,36093561,36260390,36366096,36390754,36523768,36509418,36414294,36335225,36313890,36238070
Indonesia,IDN,"Population ages 0-14, female",32110112,32319426,32565407,32832016,33106887,33098126,33175474,33338586,33587385,33904426,33991453,34155906,34340675,34477576,34537962,34705072,34721148,34655461,34609603,34627215,34569158
Indonesia,IDN,"Population ages 15-64, female",69266980,70340395,71404235,72475566,73564094,74823375,76023371,77183071,78322237,79466652,80777640,82059240,83338372,84643213,85972293,87130721,88379383,89644873,90824538,91873585,92916357
Indonesia,IDN,"Population ages 15-64, male",69653726,70792759,71921499,73067413,74243591,75633817,76963052,78234083,79453122,80650298,82057022,83428694,84792196,86174155,87572349,88747589,90003706,91278031,92482551,93579479,94641854
Indonesia,IDN,"Population ages 65 and above, female",5689060,5810792,5906355,5976383,6026100,6191893,6338197,6461565,6561865,6642643,6847626,7055510,7270845,7497922,7740160,7999729,8277652,8581718,8921665,9304960,9744984
Indonesia,IDN,"Population ages 65 and above, male",4520299,4629385,4718544,4786757,4837527,4971741,5091672,5199496,5290976,5358416,5516041,5658803,5802836,5969114,6169739,6449507,6759662,7096172,7451985,7824492,8251365
"Iran, Islamic Rep.",IRN,"Population ages 0-14, male",10977165,10588147,10206812,9858323,9557854,9358728,9198216,9090250,9041847,9053212,9073141,9148499,9272531,9432732,9617482,9823422,10050883,10282050,10492392,10665826,10832346
"Iran, Islamic Rep.",IRN,"Population ages 0-14, female",10555191,10172977,9804143,9476301,9204051,9015097,8864741,8760177,8700787,8682446,8698417,8750642,8839811,8965668,9126813,9298207,9510962,9739942,9949801,10117975,10285875
"Iran, Islamic Rep.",IRN,"Population ages 15-64, female",20674242,21405567,22128048,22822939,23480896,24073047,24644822,25176646,25651576,26062344,26431303,26744296,27016043,27268344,27516538,27777952,28026647,28269148,28513861,28763448,28977294
"Iran, Islamic Rep.",IRN,"Population ages 15-64, male",21268912,22047626,22820511,23545587,24196859,24699178,25134911,25510722,25848082,26167475,26510236,26839479,27148495,27428105,27672789,27958447,28213639,28450007,28685733,28932109,29149508
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, female",1405680,1453908,1501427,1546289,1587789,1632137,1676972,1724406,1777312,1837539,1883117,1932065,1986053,2047554,2118714,2213298,2317293,2432219,2560341,2703124,2854149
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, male",1567921,1616576,1662006,1701840,1734896,1776569,1816814,1858407,1905229,1959503,2038745,2124900,2219030,2323366,2439872,2492665,2554464,2626838,2711765,2810471,2929588
Iraq,IRQ,"Population ages 0-14, male",5325794,5463762,5594964,5713571,5815436,5924929,6018828,6112236,6229046,6387195,6511262,6676718,6863720,7040263,7183823,7354795,7481863,7581618,7681287,7796530,7895710
Iraq,IRQ,"Population ages 0-14, female",5035859,5165308,5287679,5399336,5497298,5600557,5691435,5783005,5896129,6046845,6166925,6324100,6500251,6665817,6799861,6960411,7079019,7171718,7264656,7372881,7465113
Iraq,IRQ,"Population ages 15-64, female",6502892,6716634,6931800,7137468,7328666,7473107,7600814,7734477,7902522,8121880,8480224,8890622,9330087,9768306,10183848,10505026,10813730,11114818,11415623,11724214,12072635
Iraq,IRQ,"Population ages 15-64, male",6506748,6729607,6954432,7169985,7370835,7518431,7649801,7787873,7961234,8187105,8553496,8971903,9420386,9870186,10300706,10636825,10964710,11288069,11612263,11944123,12313981
Iraq,IRQ,"Population ages 65 and above, female",455056,466063,476887,487167,496778,508561,519700,530440,540741,550833,557445,563607,571490,584613,604819,632230,666104,703001,737696,767630,795898
Iraq,IRQ,"Population ages 65 and above, male",381829,390548,398741,406311,413266,422539,430664,437708,443485,448119,455953,463062,471127,482764,499212,521345,547363,574380,598264,617125,636014
Ireland,IRL,"Population ages 0-14, male",418033,418309,420068,424224,431337,444618,460162,472813,480709,485670,494327,501842,509005,516879,525726,528840,531159,533325,534712,532599,528244
Ireland,IRL,"Population ages 0-14, female",395114,395169,396794,401173,408941,421154,436042,448623,456837,462196,471179,479015,486408,494284,502719,505681,507380,508584,508919,506029,501274
Ireland,IRL,"Population ages 15-64, female",1317118,1345161,1370758,1398004,1429697,1468311,1510336,1539627,1552812,1558220,1554254,1550120,1547426,1547422,1550275,1561953,1573171,1587542,1605586,1620222,1633998
Ireland,IRL,"Population ages 15-64, male",1330246,1361194,1389966,1419740,1452598,1487222,1523809,1546574,1552964,1551997,1542139,1532433,1524894,1521220,1521809,1533625,1546340,1562961,1583314,1600012,1615338
Ireland,IRL,"Population ages 65 and above, female",230369,232993,235915,239669,244628,251487,259176,265249,269602,273903,281413,289948,299611,310318,321901,333701,345590,358244,371696,384304,395787
Ireland,IRL,"Population ages 65 and above, male",175363,179120,183020,187452,192713,200799,209418,216658,222451,228168,236772,246175,256473,267618,279526,291536,303749,316661,330113,342507,353590
Israel,ISR,"Population ages 0-14, male",925947,942565,957300,972948,990321,1001451,1014928,1029755,1051069,1066284,1092230,1118295,1144686,1171760,1199334,1225845,1250348,1273522,1295973,1316156,1331749
Israel,ISR,"Population ages 0-14, female",880054,895728,909260,923610,939732,950118,963045,977437,997887,1012174,1036782,1061089,1085354,1110129,1135449,1160909,1184548,1207016,1228785,1248266,1263617
Israel,ISR,"Population ages 15-64, female",2015832,2058331,2097588,2136041,2173908,2216776,2258746,2299469,2353068,2391638,2426401,2459847,2492818,2526833,2562933,2597291,2633041,2670517,2709786,2747633,2786211
Israel,ISR,"Population ages 15-64, male",1971468,2014313,2054166,2093198,2131499,2175605,2218596,2260471,2315635,2356936,2392299,2427503,2463306,2501038,2541611,2581672,2623683,2667851,2714082,2759048,2804399
Israel,ISR,"Population ages 65 and above, female",370144,377812,384883,391664,398216,406930,415529,424957,439365,454660,464810,477198,491795,508267,526239,546639,568214,590349,612192,632575,650156
Israel,ISR,"Population ages 65 and above, male",275555,281251,286503,291539,296424,302820,309257,316710,328577,341908,353279,366568,381541,397672,414534,433643,453467,473545,493182,511423,527868
